loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
16847.55,16625.08,15643.23, 60 months,9.64%,354.95,C,A2,,3 years,RENT,108433.92,Not Verified,Jul-2024,Fully Paid,home_improvement,"Designer, television/film set",73583,TN,22.67,Sep-2016,22,1,43861,11.4,34,Individual,,,"They dinner interview behavior long let together. Instead fast citizen big. Military best something national.
Body weight government charge author but discover. Into whose sort first.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=02bc188e-d0dd-43af-84fb-11de5aeaedc0,8d84af96-b1c9-4da2-a898-113878c79939,1,w,4083.66,4316.83,14994.73,14128.61,6781.98,1101.95,64.51,421.7,13.23,,490.7,Oct-2025,,,,0,7184.0,78411.0,1.0,2.0,,,12.0,47924.0,91.4,9.0,1.0,17770.0,9.0,53276.0,7.0,3.0,6.0,1.0,2711.0,,21.5,1.0,,,,,9.0,73.0,,11.0,,,17.0,11.0,,11.0,11.0,,,24.0,46.0,2.0,,,15.0,,48.9,,,37641.0,12182.0,19541.0,N,Y,,,
2967.75,2819.87,2813.99, 60 months,9.69%,62.6,C,B2,Child psychotherapist,2 years,OTHER,27263.11,Verified,Oct-2024,Fully Paid,vacation,Field trials officer,22802,LA,24.12,Mar-2010,16,2,48379,67.4,5,Individual,1.0,,"Key quality green again heavy. Issue size notice sit weight skill feeling.
Anyone theory current call. Provide affect go nothing.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=17efcc68-22bd-4221-aa86-ca558debe1a8,75f77b09-d92e-419f-b00d-35e55ca175eb,1,w,669.63,5.97,1430.38,665.25,1853.07,604.85,48.75,40.52,65.61,,90.18,,May-2025,,,0,,43386.0,,,4.0,0.0,,32969.0,28.6,9.0,,3477.0,11.7,20809.0,0.0,14.0,5.0,6.0,32969.0,,69.2,,,42.0,146.0,49.0,13.0,44.0,36.0,,,4.0,8.0,15.0,27.0,,,13.0,37.0,15.0,33.0,,,,9.0,78.6,89.4,,21500.0,10011.0,95335.0,39958.0,N,N,,,
15831.51,15377.2,15208.68, 36 months,10.18%,512.21,D,A1,"Accountant, chartered",,OTHER,20000.0,Not Verified,Sep-2024,Current,home_improvement,Radiation protection practitioner,35759,SC,17.44,Jul-2009,23,1,489,63.2,46,Individual,,,Dinner fund free listen various scientist writer. Media huge receive space your we drug. Peace give money even cover.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0ad32e6a-2faf-407a-95c4-c7cf1b337f02,c4105ad3-f262-4ff6-be3d-5ec76344718d,1,f,2484.18,1911.66,4082.87,8071.24,14372.46,2408.26,18.79,76.97,69.62,Aug-2024,841.89,Aug-2025,Aug-2024,,,2,,22588.0,4.0,,3.0,,53.0,,,,3.0,203.0,21.7,66629.0,2.0,,13.0,5.0,365.0,,90.1,,,,182.0,38.0,20.0,,,3.0,,,12.0,19.0,,,29.0,34.0,30.0,17.0,35.0,2.0,2.0,,,79.0,,,39850.0,84178.0,,72374.0,N,N,,,
3550.49,3413.23,3141.62, 36 months,5.00%,106.41,D,A2,"Civil engineer, contracting",10+ years,MORTGAGE,37683.19,Source Verified,Dec-2023,In Grace Period,other,Purchasing manager,18373,CO,20.99,Jan-2019,4,0,22184,2.9,42,Individual,4.0,,"Surface start sister once dinner card page. Right free argue drive staff.
Government bit court news executive. Several son certainly. Significant newspaper statement answer cost.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=b9bb03c1-fd0a-4ac7-bae1-3985d5a35b5c,04008167-0106-436c-9451-a161b8c093dc,1,f,729.45,985.28,1037.26,222.34,3334.71,198.86,19.84,472.46,49.16,Mar-2025,31.49,Aug-2025,May-2025,,,0,,,,0.0,0.0,3.0,41.0,43881.0,,6.0,,13079.0,87.2,12552.0,4.0,,,15.0,5849.0,45724.0,45.4,,,2.0,19.0,14.0,,109.0,,16.0,,,12.0,9.0,26.0,25.0,28.0,13.0,,,,,,,13.0,65.8,,,41604.0,32121.0,86940.0,44185.0,N,N,,,
6065.54,5934.32,5643.39, 36 months,19.26%,223.14,C,A4,"Solicitor, Scotland",< 1 year,RENT,20000.0,Not Verified,Jul-2025,Fully Paid,wedding,Corporate investment banker,73259,WV,20.79,Jan-2009,24,0,8,68.1,16,Individual,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8ba04d6e-740e-4056-8b4b-4b304a65108c,41300908-d55a-4770-90cb-ce2f697e8024,1,w,2343.59,2595.23,5711.66,6074.58,1677.55,848.08,45.92,995.28,94.92,Jun-2025,61.57,Jul-2026,Aug-2024,,119.0,0,,69915.0,3.0,2.0,1.0,6.0,3.0,3492.0,,8.0,11.0,39.0,71.6,95395.0,,,,12.0,46678.0,,3.2,,,,49.0,59.0,25.0,,96.0,20.0,,2.0,,25.0,,20.0,4.0,,,2.0,,,,,,,35.3,,139957.0,5939.0,72353.0,11151.0,N,N,,,
14385.08,14150.62,13797.35, 36 months,17.75%,518.28,D,B2,"Optician, dispensing",9 years,RENT,21225.4,Not Verified,May-2024,Fully Paid,debt_consolidation,Printmaker,14904,PW,15.71,Nov-2017,7,2,2339,98.2,10,Joint App,,,"Husband win rule least. Hold surface him sell.
If shake lot people. Water else exist across analysis.
System clear sense kitchen whom family help. Wrong system return you. Area activity class step.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=e1ef2f0f-2df3-4cfb-a609-904c4f8b684d,b6fde576-8aeb-43d9-bdb1-b7715943e55c,1,f,1040.44,4396.18,16110.0,3378.17,10998.31,101.43,37.55,110.75,35.25,Sep-2024,386.95,Aug-2025,Apr-2025,,,1,,38909.0,,0.0,,,53.0,,,0.0,,12400.0,33.4,5902.0,0.0,18.0,19.0,10.0,34846.0,45037.0,55.7,,,212.0,143.0,16.0,34.0,73.0,58.0,9.0,,,10.0,17.0,5.0,0.0,,,36.0,13.0,8.0,,,,,94.5,96.8,,,20114.0,21125.0,44846.0,N,N,,,
15020.19,14416.9,13996.14, 36 months,8.09%,471.29,C,A4,Ambulance person,8 years,OWN,166331.85,Not Verified,Nov-2023,Current,educational,Pharmacologist,98003,MD,10.54,Jul-2016,11,2,17451,75.3,15,Individual,1.0,,"Born process lead present employee population.
It walk law pull at door fact despite. Son story generation teach price sport hotel. Almost case fire necessary majority design.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=0ed699e9-e3b7-4135-b5a3-8c1319995b03,4713f2c9-3994-4d81-8df2-45f9713b5cce,1,f,2901.64,5602.78,10179.21,12802.1,2301.92,3284.86,46.15,33.77,23.45,Feb-2025,430.64,Aug-2025,,,,2,,94845.0,2.0,,6.0,14.0,21.0,5452.0,92.1,,12.0,,,12215.0,9.0,,4.0,1.0,565.0,12090.0,18.7,,,239.0,41.0,25.0,,78.0,,23.0,,4.0,2.0,,20.0,30.0,5.0,,8.0,12.0,,,,,19.0,,62.9,,89274.0,33085.0,,13785.0,N,N,,,
9742.95,9356.42,8950.01, 36 months,10.62%,317.22,D,A3,"Teacher, special educational needs",2 years,MORTGAGE,20000.0,Not Verified,Nov-2023,Fully Paid,moving,Energy manager,63559,KY,21.86,Sep-2012,13,1,37310,38.9,32,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7d36f3ff-b79d-4341-b68a-068ebceb6d8a,303d8c6b-b3bd-4c6d-b5b7-fbc1ec053ed6,1,w,863.33,1424.16,6445.99,3732.07,4133.32,1439.3,85.64,523.19,36.25,Mar-2025,259.28,Apr-2026,Jun-2025,,,0,,13750.0,3.0,2.0,6.0,,2.0,24881.0,88.3,4.0,,,75.3,62160.0,9.0,9.0,10.0,9.0,42592.0,31076.0,77.7,,,89.0,135.0,,10.0,8.0,,,,,9.0,22.0,15.0,30.0,,0.0,24.0,24.0,37.0,,,,11.0,78.4,64.2,,94306.0,81919.0,,,N,N,Half street onto second year.,,
16251.89,15613.05,14159.3, 36 months,11.53%,536.14,D,B1,,< 1 year,MORTGAGE,43793.64,Source Verified,Jul-2025,Fully Paid,educational,,27787,MD,8.66,Feb-2007,15,0,43017,24.0,27,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=278f4f01-309c-4eba-8b62-65134c6d1dba,c0a17205-35c6-4e46-a118-503cb23585e0,1,f,2333.17,4419.26,14436.93,9697.12,6669.82,207.3,2.29,957.32,64.32,,515.16,Apr-2026,Mar-2025,2.0,,2,,,2.0,4.0,,,21.0,1951.0,,3.0,14.0,17456.0,77.7,49130.0,0.0,,19.0,11.0,49422.0,16047.0,2.6,,,9.0,12.0,44.0,,117.0,,6.0,109.0,,15.0,3.0,,37.0,,15.0,22.0,11.0,17.0,4.0,,,2.0,82.4,37.9,,35554.0,2112.0,27565.0,50732.0,N,Y,,,
11564.51,11141.18,10577.75, 36 months,11.44%,381.03,B,B5,Data processing manager,1 year,OWN,289548.23,Not Verified,May-2025,Charged Off,other,,31613,MI,18.22,Mar-2019,17,1,5605,46.5,5,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40ca0f73-abb3-4234-b0cd-3fe21e9037d9,3bcefef0-62d8-473b-a283-1a04088854e8,1,w,3140.24,3272.12,1467.84,6049.85,1001.16,1068.09,90.03,574.53,74.27,Nov-2024,148.02,Aug-2025,Feb-2025,,,0,,,3.0,0.0,,,,26561.0,,3.0,11.0,16415.0,,1642.0,6.0,5.0,12.0,1.0,,13271.0,88.2,,,277.0,230.0,37.0,43.0,33.0,,15.0,,,7.0,,5.0,27.0,22.0,36.0,40.0,14.0,12.0,,,4.0,4.0,61.4,38.7,,86700.0,29730.0,37703.0,24172.0,N,N,,,
7906.68,7735.93,7434.89, 60 months,14.44%,185.76,E,A3,Health and safety adviser,10+ years,OTHER,36167.15,Not Verified,May-2025,Current,moving,Multimedia programmer,16866,MH,10.46,May-2008,6,1,4773,28.1,45,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=af460344-a950-4d5b-9b2c-1b8394613870,ac67eb53-eaa5-4b4e-8282-ae3502516a63,1,w,3707.73,3728.93,2414.14,6603.73,1608.93,932.07,30.24,389.59,30.9,Sep-2024,293.9,Aug-2025,,,,0,,27235.0,0.0,3.0,7.0,1.0,,36374.0,,4.0,,18645.0,77.7,50882.0,6.0,14.0,14.0,16.0,34698.0,47049.0,80.2,,,122.0,,,31.0,,14.0,9.0,66.0,,4.0,0.0,2.0,,25.0,32.0,14.0,28.0,6.0,,6.0,,11.0,50.7,66.9,,44628.0,31786.0,37422.0,89809.0,N,N,,,
2568.86,2478.78,2454.76, 60 months,18.77%,66.31,E,B2,Training and development officer,8 years,MORTGAGE,59464.67,Verified,Nov-2024,Fully Paid,medical,Civil Service administrator,26966,NJ,18.4,Aug-2006,7,1,16116,78.6,8,Individual,4.0,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1c2a11f1-5f03-4501-8ccd-51b71d61137f,9a05287b-47cf-47f8-8190-1a5387c5bf75,1,f,780.88,739.55,504.39,385.08,68.53,9.58,87.98,45.09,73.12,,13.0,Aug-2025,,,,0,9029.0,8744.0,2.0,0.0,5.0,3.0,38.0,,,2.0,3.0,12386.0,29.4,76695.0,7.0,12.0,18.0,16.0,19477.0,,59.5,0.0,,,265.0,36.0,59.0,42.0,,,,,,17.0,5.0,3.0,,22.0,25.0,27.0,42.0,,4.0,,14.0,89.2,69.8,,75783.0,43039.0,,94594.0,N,N,,,
24495.14,24262.75,22316.47, 36 months,17.88%,884.09,B,A1,,< 1 year,RENT,51870.98,Not Verified,Jul-2025,Current,car,Water engineer,57167,CT,19.97,Sep-2014,3,1,18839,6.7,25,Individual,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d348df74-b6a3-4d86-9742-e77a7e6e4c45,45a3aead-c7e3-44cf-b2cd-07f7337f4996,1,w,504.32,8372.29,25015.22,28196.03,4351.23,3904.32,4.36,499.18,12.55,,201.34,Sep-2025,Apr-2025,,,0,7307.0,62206.0,1.0,0.0,4.0,11.0,,21682.0,,,4.0,16786.0,,4480.0,6.0,,16.0,,6710.0,12228.0,0.7,,,58.0,62.0,47.0,49.0,5.0,94.0,1.0,,,,29.0,29.0,23.0,18.0,5.0,,10.0,24.0,,,,16.0,53.3,27.9,,,74043.0,620.0,19118.0,N,N,,,
10844.09,10460.53,9911.55, 36 months,11.66%,358.41,C,A1,"Surveyor, insurance",7 years,MORTGAGE,54872.38,Not Verified,May-2025,Current,major_purchase,,90490,KY,17.35,Nov-2013,17,1,5910,78.5,45,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=94e512f4-e307-4d4c-8f73-4f42c5af8241,f27c394a-11f8-47d2-ab58-d338bcb318c2,1,f,4745.94,2645.75,2927.66,536.25,7327.77,698.29,98.96,533.7,28.9,Oct-2024,197.28,,Feb-2025,,,0,9866.0,37997.0,0.0,3.0,5.0,,37.0,29995.0,6.0,8.0,8.0,,76.0,52865.0,,6.0,7.0,14.0,42623.0,12833.0,88.1,,,33.0,286.0,30.0,16.0,92.0,,8.0,9.0,2.0,3.0,7.0,25.0,,5.0,,49.0,2.0,37.0,,9.0,,,83.8,,,37236.0,,53918.0,56472.0,Y,N,,,
8396.69,8008.43,7980.95, 36 months,10.83%,274.22,B,B2,"Embryologist, clinical",9 years,OWN,20000.0,Source Verified,Aug-2024,Fully Paid,medical,"Designer, textile",80561,PW,21.68,May-2017,12,1,13684,62.2,6,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7c972c7e-144c-4048-88ea-257e90c38c95,b70877a1-be91-428c-a055-68052d1cdf1f,1,w,2448.14,162.32,4990.1,1498.18,4083.48,356.08,43.71,110.62,22.0,Sep-2024,535.64,May-2026,Dec-2024,,,0,4994.0,,3.0,2.0,6.0,5.0,53.0,44220.0,64.5,1.0,,8749.0,14.8,77700.0,6.0,16.0,13.0,,9669.0,28562.0,95.7,,,,82.0,16.0,22.0,,97.0,23.0,,,13.0,27.0,28.0,19.0,26.0,10.0,,13.0,9.0,,,,2.0,79.5,74.7,,148768.0,,59151.0,52488.0,Y,N,,,2022-03-16
16475.13,16350.6,15121.11, 36 months,11.82%,545.79,C,B5,Broadcast journalist,1 year,RENT,56164.24,Verified,Dec-2023,Fully Paid,home_improvement,,16317,RI,1.1,Apr-2012,24,0,28122,53.6,41,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58e93b10-eb97-41c4-ab16-4b26695ec176,394c53b2-8cd8-4d37-8e80-5d34b488679b,1,f,2805.5,1190.92,4543.3,7562.76,8129.0,460.64,10.13,674.04,40.41,Mar-2025,256.43,,Apr-2025,,,2,,55785.0,0.0,2.0,5.0,,37.0,,28.9,,4.0,15029.0,71.9,65966.0,3.0,,,1.0,26843.0,34655.0,38.1,,,169.0,,56.0,1.0,,11.0,1.0,,,4.0,6.0,25.0,,6.0,1.0,27.0,,36.0,,,2.0,13.0,58.7,57.0,,,47284.0,8668.0,15540.0,N,N,,,
20916.37,20122.78,19373.92, 36 months,9.31%,668.14,C,A4,Computer games developer,7 years,MORTGAGE,32746.94,Not Verified,Aug-2023,Fully Paid,other,"Development worker, international aid",04245,GA,0.0,May-2008,22,0,31448,94.9,40,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7789cce5-cc51-4ce6-9af3-92011f1a4f20,0675d412-35ad-42a0-8f77-1c7b02d88a7a,1,f,10.68,1390.1,12046.08,1204.88,15104.79,183.74,49.54,676.1,23.76,May-2025,349.81,May-2026,,,,2,,25998.0,2.0,,,13.0,,10632.0,,,4.0,1656.0,47.8,95295.0,7.0,,18.0,2.0,,9704.0,14.6,,,,24.0,55.0,51.0,61.0,,15.0,96.0,,,18.0,19.0,,,26.0,28.0,14.0,37.0,,,,1.0,77.3,67.9,,74458.0,95647.0,13882.0,24821.0,N,N,,,
16769.05,15932.96,15767.8, 60 months,6.71%,329.76,C,A5,Music tutor,7 years,MORTGAGE,78029.71,Source Verified,Jun-2025,Fully Paid,medical,,93560,AR,15.6,Jun-2016,12,1,36104,34.8,5,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c75824f4-a872-4218-bc65-9b7e54970af0,535cc815-f322-4fe0-90c5-fd6bb7980f00,1,f,6837.34,8312.16,10926.48,14102.74,5906.45,3850.52,65.61,800.96,50.0,Aug-2024,313.75,Jul-2025,Sep-2024,,,2,2635.0,13425.0,4.0,1.0,0.0,,5.0,43565.0,,,0.0,18233.0,44.0,,6.0,9.0,12.0,19.0,44678.0,39215.0,45.0,0.0,,204.0,27.0,51.0,32.0,,,,116.0,,8.0,14.0,0.0,0.0,5.0,26.0,27.0,25.0,,,,,11.0,58.3,0.4,,113276.0,,26832.0,85871.0,N,N,,,
21658.68,21365.46,19799.56, 36 months,7.06%,669.35,E,B2,Materials engineer,3 years,RENT,30145.32,Source Verified,Jan-2025,Current,educational,Restaurant manager,77169,MP,21.84,Feb-2017,3,2,4627,78.2,25,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4742f1ba-5f53-4b28-9acc-ea5fe2e6b62a,0550aaae-f0f5-433c-bb57-4c33f53c32e1,1,w,7667.2,2264.08,7070.4,4338.7,3986.58,237.11,85.73,528.5,32.78,Apr-2025,729.18,May-2026,,,,0,4466.0,87701.0,3.0,3.0,6.0,6.0,26.0,5490.0,,,2.0,17922.0,43.9,97138.0,2.0,11.0,3.0,11.0,,,84.3,,,175.0,266.0,16.0,21.0,30.0,,11.0,,,12.0,27.0,26.0,,4.0,17.0,45.0,17.0,1.0,,7.0,,,74.8,71.6,,47193.0,91210.0,,93095.0,N,N,,,
13383.19,13237.94,12824.86, 60 months,19.11%,347.99,D,B4,,2 years,RENT,131437.07,Source Verified,Feb-2025,Fully Paid,major_purchase,"Chemist, analytical",83300,IL,22.22,Feb-2011,20,1,21730,57.5,42,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3164af3d-2625-4ad7-97ff-f0c02b0022b5,0518334b-ba15-4666-8911-54fa103e7852,1,f,4282.82,6285.15,31.03,11655.76,8793.63,2940.17,35.54,820.5,4.47,Nov-2024,185.87,Jun-2026,,,19.0,2,,50278.0,3.0,0.0,,3.0,,31848.0,21.1,0.0,3.0,7711.0,51.4,4096.0,,2.0,,3.0,41176.0,3273.0,25.6,,1080.0,142.0,224.0,42.0,,90.0,,10.0,,,,,,15.0,1.0,38.0,4.0,,45.0,,,,15.0,,,,42816.0,,75446.0,84977.0,Y,N,,,
15501.67,14928.15,14005.56, 36 months,9.89%,499.38,G,B3,"Scientist, research (medical)",7 years,OWN,20000.0,Not Verified,Jan-2025,Fully Paid,educational,Holiday representative,26070,ME,8.67,Nov-2018,10,0,5813,99.6,34,Joint App,4.0,,"Rather cell include place land. Put whose population general break. Serious itself girl side.
Wife major cost school claim thing his avoid. Career test Mr night wind best person.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=afac95b7-d750-447f-b5e4-5d7ec4d141be,be2eefd5-8558-4c96-9f60-d07666cb397c,1,f,2185.25,3438.27,3182.85,16244.28,10927.3,396.22,65.01,653.66,95.62,Apr-2025,247.63,,,,,2,,80249.0,3.0,,,,,12961.0,,6.0,2.0,17502.0,97.2,90298.0,,16.0,17.0,6.0,49220.0,6200.0,26.4,,,119.0,134.0,42.0,9.0,104.0,,3.0,,,14.0,13.0,,11.0,19.0,29.0,,3.0,14.0,,,4.0,16.0,70.3,6.7,,,82238.0,,94003.0,N,N,,,
14533.22,14519.3,13722.41, 60 months,9.48%,305.07,C,A3,,3 years,,76866.07,Verified,Aug-2024,Current,medical,"Research officer, trade union",80877,IA,13.71,Sep-2019,23,1,21132,,23,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0f9978ac-b1c0-4ea7-bf93-ee8fe2df73d0,f615e686-fb73-4396-af37-f154af2b0562,1,f,3405.12,6255.67,12830.73,4158.41,4592.4,1263.13,78.07,490.09,95.07,,128.86,,Jun-2025,,,0,,27062.0,3.0,0.0,,1.0,19.0,3919.0,79.8,6.0,,3170.0,71.7,62964.0,2.0,2.0,6.0,,10937.0,,,1.0,,142.0,167.0,43.0,,,7.0,,,1.0,18.0,15.0,1.0,35.0,23.0,28.0,,,15.0,,,,,82.8,19.3,,911.0,31751.0,,74063.0,N,N,,,
14469.07,13924.44,13310.78, 60 months,12.19%,323.25,D,A1,Pathologist,,OTHER,125776.71,Source Verified,Mar-2024,Charged Off,wedding,Music therapist,74715,MA,2.09,Mar-2016,21,0,44034,51.2,21,Individual,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b018439a-5af2-48e0-b434-0e178ee5b5cb,cfbf114a-f21f-470d-8727-ac3164224675,1,f,6011.99,904.42,2351.95,14276.18,13339.14,3432.45,20.07,411.52,60.08,Nov-2024,136.15,Jul-2026,Jun-2025,,,0,5111.0,,4.0,1.0,5.0,12.0,38.0,9524.0,90.7,7.0,,15915.0,66.5,15029.0,0.0,9.0,13.0,16.0,11683.0,24992.0,37.2,,,221.0,,29.0,26.0,19.0,,22.0,116.0,0.0,3.0,20.0,,21.0,16.0,9.0,47.0,11.0,,,,,5.0,93.7,62.0,,71908.0,73098.0,40733.0,589.0,Y,N,,,
2803.03,2717.71,2546.75, 36 months,12.54%,93.82,A,A1,Insurance broker,5 years,OWN,118395.58,Source Verified,May-2025,Fully Paid,debt_consolidation,"Therapist, occupational",57083,IN,8.12,Oct-2008,23,1,6734,,27,Individual,7.0,,"Quickly six since heart assume lot region. Small mind listen break because.
Moment detail actually across watch million.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=b9bc60c4-08d6-49d4-9590-cae297abdbdc,822e3f06-2492-4eae-9987-500ee0f36e1a,1,w,318.77,1253.84,603.63,2956.59,2250.76,260.49,3.44,82.57,10.95,,75.82,Nov-2025,Jun-2025,,,2,6111.0,83001.0,1.0,2.0,6.0,7.0,49.0,3423.0,61.3,0.0,1.0,9168.0,49.2,69906.0,7.0,8.0,11.0,4.0,14103.0,15973.0,76.5,,,194.0,260.0,44.0,44.0,5.0,55.0,,86.0,,14.0,,19.0,36.0,10.0,,10.0,,14.0,,,,7.0,84.8,83.2,,65770.0,22151.0,,,Y,N,,,
11325.49,11319.23,11200.84, 36 months,17.37%,405.87,B,B1,,10+ years,RENT,184066.85,Source Verified,May-2025,Charged Off,home_improvement,Financial adviser,63938,IN,14.09,Sep-2018,11,0,31912,90.2,20,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2aa36a4c-54a1-4ec9-bb8a-cd40945271ed,9c38f90d-4058-4f58-87c0-9a51319feca8,1,w,480.35,289.8,13111.13,9780.72,5727.19,367.59,52.6,320.05,27.16,Jul-2024,642.02,Aug-2025,Sep-2024,,14.0,1,,21058.0,1.0,,9.0,5.0,45.0,6113.0,,,13.0,3812.0,83.6,3152.0,4.0,,17.0,4.0,,,19.7,,,291.0,108.0,20.0,13.0,112.0,,2.0,22.0,,0.0,22.0,18.0,22.0,4.0,25.0,33.0,1.0,6.0,,,,15.0,94.2,1.0,,,94984.0,7549.0,16509.0,N,N,,,
2362.19,2264.1,2208.87, 60 months,9.60%,49.73,C,A5,Merchant navy officer,8 years,RENT,91016.07,Source Verified,Apr-2024,Fully Paid,educational,"Administrator, Civil Service",47175,WI,12.1,Mar-2014,3,2,21859,31.1,32,Individual,8.0,,"Determine store onto talk turn. Animal back send window push she. Street employee least.
Factor name opportunity role sister. Would call drop detail skill.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=49e49a18-e59b-4944-a397-259a3572dd53,651bebfa-9f1d-4376-aaf4-7decb5328d8b,1,w,943.89,155.74,29.26,2180.29,2132.77,228.26,32.08,514.62,67.46,Feb-2025,74.85,May-2026,Jul-2025,,,0,,22022.0,,,0.0,7.0,58.0,42616.0,,8.0,12.0,6367.0,34.8,39613.0,3.0,19.0,15.0,,40299.0,,77.1,,,238.0,95.0,55.0,22.0,111.0,117.0,,86.0,,8.0,12.0,25.0,38.0,16.0,,30.0,26.0,7.0,,,,19.0,95.7,25.3,,110443.0,84047.0,,,N,N,,,
19019.91,18483.17,16641.53, 36 months,14.08%,650.75,B,A2,,7 years,,47394.09,Verified,Jul-2024,Charged Off,small_business,Broadcast presenter,28452,VA,16.6,Jul-2013,13,0,21383,,9,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=da28ddf5-b692-4db8-8075-4990ef6be801,93ac3b48-ddb5-4547-8ad5-a8329af50bf2,1,w,1981.73,4237.83,1186.69,6855.46,10025.85,2656.88,99.97,388.76,38.7,Aug-2024,247.68,,Aug-2024,,,2,7153.0,,0.0,,2.0,2.0,,19377.0,44.5,,11.0,8167.0,70.9,45302.0,3.0,13.0,,6.0,11985.0,,16.2,,,19.0,,,16.0,,,19.0,,,11.0,,24.0,38.0,16.0,20.0,,24.0,15.0,0.0,,,15.0,93.0,34.7,,53096.0,46052.0,61292.0,42139.0,N,N,,,
13983.7,13506.98,13429.09, 36 months,6.56%,428.98,E,A3,,5 years,OWN,61595.05,Not Verified,Jul-2024,Fully Paid,major_purchase,Transport planner,07370,CA,13.82,Jan-2006,11,1,395,38.4,46,Individual,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=093fa1dc-f843-49c0-8ea4-e618697274bd,a5c26e57-4a7b-4704-a223-ebcc56426c6a,1,w,6448.1,3357.74,10466.67,13930.84,5040.61,1805.67,40.95,374.73,92.55,,93.52,Jun-2026,Jan-2025,1.0,,2,,30028.0,1.0,,,11.0,7.0,26250.0,,5.0,12.0,9522.0,90.8,14219.0,0.0,,7.0,1.0,22560.0,2613.0,,,,90.0,244.0,,58.0,108.0,,6.0,,,8.0,25.0,,,,7.0,1.0,0.0,13.0,,,1.0,5.0,94.0,,,69001.0,,70949.0,,N,N,,,
